earliest_appearance,latest_appearance,latest_area,latest_zone,pmin_median,pmax_median,pmax_99_perc,pmax_max,eia_gen_id,epa_generator_id,fitting_param_x,fitting_param_intercept,energy_source_code,prime_mover_code,operating_year,retirement_month,retirement_year,planned_operation_month,planned_operation_year,category
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,47.2,48.0,84.8,107.4,GEN2,GEN2,6.709450894314616,141.79280090236074,NG,CT,38.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,12.0,48.0,48.0,50.0,3,3,9.569689123933554,0.0,NG,GT,14.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,47.2,48.0,85.0,107.4,GEN3,GEN3,6.61982802250638,150.916184436149,NG,CA,38.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H12,ERC,SCEN,20.0,48.0,48.0,49.0,7,7,10.038658964757568,0.0,NG,GT,14.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,20.0,48.0,48.0,48.0,6,6,10.038658964757568,0.0,NG,GT,14.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,20.0,48.0,48.0,48.0,5,5,10.038658964757568,0.0,NG,GT,14.0,,,,,gas
ercot_rt_se_20211202_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.9,51.0,51.0,CTG-2,CT-2,9.965271871309698,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20230327_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.8,51.0,51.0,CTG-4,CT-4,9.864828130093773,0.0,NG,GT,1.0,,,,,gas
ercot_rt_se_20220922_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.8,51.0,51.0,CTG-2,CT-2,10.038658964757568,0.0,NG,GT,2.0,,,,,gas
ercot_rt_se_20210630_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.7,51.0,51.0,CTG-6,CT-6,9.862776313758644,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20220922_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.7,50.7,50.7,CTG-1,CT-1,10.038658964757568,0.0,NG,GT,2.0,,,,,gas
ercot_rt_se_20220922_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.7,50.7,51.0,CTG-3,CT-3,10.038658964757568,0.0,NG,GT,2.0,,,,,gas
ercot_rt_se_20220107_H16,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.7,51.0,51.0,CTG-1,CT-1,9.582096080242595,7.801172914001181,NG,GT,2.0,,,,,gas
ercot_rt_se_20220930_H15,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.7,50.7,50.7,CTG-5,CT-5,10.038658964757568,0.0,NG,GT,2.0,,,,,gas
ercot_rt_se_20211202_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.6,51.0,51.0,CTG-8,CT-8,10.343626675853997,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20211202_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.6,51.0,51.0,CTG-4,CT-4,10.058456056305722,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20220107_H16,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.6,51.0,51.0,CTG-2,CT-2,9.39595878320444,13.996868122532296,NG,GT,2.0,,,,,gas
ercot_rt_se_20220922_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.6,50.7,51.0,CTG-4,CT-4,10.038658964757568,0.0,NG,GT,2.0,,,,,gas
ercot_rt_se_20211202_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.5,51.0,51.0,CTG-7,CT-7,10.131532194271049,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20210630_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.4,51.0,51.0,CTG-5,CT-5,9.75828324042258,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20211202_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.3,50.7,51.0,CTG-1,CT-1,10.022462771133291,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20210630_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.3,51.0,51.0,CTG-4,CT-4,9.992699222980884,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,41.8,47.2,72.6,81.2,33,THW33,13.110996078530349,0.0,NG,CT,52.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,41.8,47.2,72.6,81.2,34,THW34,13.046440993811888,0.0,NG,CT,52.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,41.6,47.2,73.0,280.0,3,THW31,13.773102935222445,0.0,NG,CA,50.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,41.8,47.2,72.6,86.0,32,THW32,12.863777403385463,0.0,NG,CT,52.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,41.8,47.2,72.6,86.0,31,THW31,13.773102935222445,0.0,NG,CT,52.0,,,,,gas
ercot_rt_se_20211202_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.1,50.7,50.7,CTG-3,CT-3,10.109828897838536,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20210630_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.1,50.7,51.0,CTG-7,CT-7,10.00026476782257,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,41.6,47.0,71.0,82.0,41,THW41,13.529908762688851,0.0,NG,CT,52.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,41.6,47.0,70.8,82.0,44,THW44,13.292580035160922,0.0,NG,CT,50.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,41.8,47.0,72.6,272.0,4,THW31,13.773102935222445,0.0,NG,CA,50.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,12.0,47.0,48.0,48.0,SH1,SH1,9.62089920603321,0.0,NG,GT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,12.0,47.0,48.0,48.0,SH4,SH4,9.466772432040683,0.0,NG,GT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,15.0,47.0,48.0,49.0,SH6,SH6,9.35137107374114,0.0,NG,GT,14.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,12.0,47.0,48.0,49.0,SH7,SH7,9.42097255533053,0.0,NG,GT,14.0,,,,,gas
ercot_rt_se_20210731_H13,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.0,50.7,51.0,CTG10,CT-10,10.157817673074401,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,12.0,47.0,48.0,48.0,SH3,SH3,9.324197007053796,0.0,NG,GT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,41.6,47.0,71.0,82.0,42,THW42,13.379165707344196,0.0,NG,CT,52.0,,,,,gas
ercot_rt_se_20210731_H13,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.0,50.7,51.0,CTG-9,CT-9,10.056759287425535,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,41.6,47.0,70.8,82.0,43,THW43,13.328688900048004,0.0,NG,CT,50.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,12.0,47.0,48.0,48.0,SH2,SH2,9.388466661444188,0.0,NG,GT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H12,ERC,SCEN,20.0,47.0,47.0,49.0,8,8,10.038658964757568,0.0,NG,GT,14.0,,,,,gas
ercot_rt_se_20220930_H15,ercot_rt_se_20240331_H24,ERC,COAS,32.0,47.0,50.7,50.7,CTG-6,CT-6,10.038658964757568,0.0,NG,GT,2.0,,,,,gas
ercot_rt_se_20210630_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,46.9,50.7,51.0,CTG-2,CT-2,10.242111654802674,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20220107_H16,ercot_rt_se_20240331_H24,ERC,COAS,32.0,46.9,50.6,50.7,CTG-3,CT-3,9.252815771198325,39.23500025239171,NG,GT,2.0,,,,,gas
ercot_rt_se_20220107_H16,ercot_rt_se_20240331_H24,ERC,COAS,32.0,46.9,50.9,51.0,CTG-4,CT-4,9.32614577715245,31.09121985323669,NG,GT,2.0,,,,,gas
ercot_rt_se_20210630_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,46.9,51.0,51.0,CTG-3,CT-3,10.231640694131421,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20230317_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,46.8,50.2,51.0,CTG-5,CT-5,10.12930307912263,0.0,NG,GT,1.0,,,,,gas
ercot_rt_se_20230401_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,46.8,50.7,51.0,CTG-2,CT-2,10.038658964757568,0.0,NG,GT,1.0,,,,,gas
ercot_rt_se_20210731_H13,ercot_rt_se_20240331_H24,ERC,COAS,32.0,46.6,50.7,51.0,CTG-8,CT-8,10.218997371649403,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20230317_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,46.6,50.7,51.0,CTG-6,CT-6,9.889879231018847,0.0,NG,GT,1.0,,,,,gas
ercot_rt_se_20210630_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,46.6,50.7,51.0,CTG-1,CT-1,10.084166587234277,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20220107_H16,ercot_rt_se_20240331_H24,ERC,COAS,32.0,46.1,50.6,51.0,CTG-5,CT-5,8.82130963516353,59.819233283907636,NG,GT,2.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,20.0,46.0,46.0,49.0,CGT4,CGT4,9.580254953520452,0.0,NG,GT,20.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,12.0,46.0,48.0,48.0,2,2,9.55406989464373,0.0,NG,GT,20.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,20.0,46.0,46.0,46.0,CGT1,CGT1,9.595980162645981,0.0,NG,GT,20.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,20.0,46.0,46.0,46.0,CGT3,CGT3,9.55391030033522,0.0,NG,GT,20.0,,,,,gas
ercot_rt_se_20220107_H16,ercot_rt_se_20240331_H24,ERC,COAS,32.0,46.0,50.6,50.7,CTG-7,CT-7,7.841561952537365,96.87908959352886,NG,GT,2.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,20.0,46.0,46.0,46.0,CGT2,CGT2,9.012323143280183,24.70930218201718,NG,GT,20.0,,,,,gas
ercot_rt_se_20220107_H16,ercot_rt_se_20240331_H24,ERC,COAS,32.0,45.8,50.6,50.7,CTG-6,CT-6,8.921051361197396,51.59380626891926,NG,GT,2.0,,,,,gas
ercot_rt_se_20220107_H16,ercot_rt_se_20240331_H24,ERC,COAS,32.0,45.6,50.6,51.0,CTG-8,CT-8,7.706646295853702,104.2256532095841,NG,GT,2.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,40.0,45.2,90.0,90.0,GT2,CTHRSG,9.293279721319,257.8471152731096,NG,GT,11.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,13.0,45.0,46.0,46.0,CGT4,4,7.1337420957954585,63.33306940294228,NG,GT,14.0,,,,,gas
ercot_rt_se_20190527_H17,ercot_rt_se_20240331_H24,ERC,COAS,32.0,45.0,48.0,49.8,VP-2,CT2,8.946895379298901,0.0,NG,GT,5.0,,,,,gas
ercot_rt_se_20190527_H17,ercot_rt_se_20240331_H24,ERC,COAS,0.0,45.0,48.0,50.0,VP-1,CT1,8.798303978696634,0.0,NG,GT,5.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,13.0,45.0,46.0,46.0,CGT3,3,7.3105393254816144,56.450223131809736,NG,GT,14.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,13.0,45.0,46.0,46.0,CGT2,2,7.211682695008362,65.36399215487351,NG,GT,14.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,13.0,45.0,46.0,46.0,CGT1,1,7.307385450981398,52.95973884806867,NG,GT,14.0,,,,,gas
ercot_rt_se_20191210_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,45.0,47.0,50.0,VC-2,CT2,9.003104681483714,0.0,NG,GT,4.0,,,,,gas
ercot_rt_se_20170815_H10,ercot_rt_se_20240331_H24,ERC,COAS,0.0,44.0,49.0,50.0,CH1,CT1,9.430841537074798,0.0,NG,GT,7.0,,,,,gas
ercot_rt_se_20191210_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,44.0,47.0,49.8,VC-1,CT1,8.948129827456519,0.0,NG,GT,4.0,,,,,gas
ercot_rt_se_20170526_H18,ercot_rt_se_20240331_H24,ERC,COAS,0.0,44.0,49.0,50.0,PC2,CT2,9.663517612421739,0.0,NG,GT,7.0,,,,,gas
ercot_rt_se_20170815_H10,ercot_rt_se_20240331_H24,ERC,COAS,0.0,44.0,49.0,50.0,CH2,CT2,10.040457093276268,0.0,NG,GT,7.0,,,,,gas
ercot_rt_se_20170526_H18,ercot_rt_se_20240331_H24,ERC,COAS,0.0,44.0,49.0,50.0,PC1,CT1,9.756281633216576,0.0,NG,GT,7.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,37.0,42.75,107.0,139.0,GEN2,GT-A,7.156713748938583,0.0,NG,CT,37.0,,,,,gas
ercot_rt_se_20160129_H19,ercot_rt_se_20240220_H09,ERC,NCEN,15.0,40.0,61.0,61.0,4,4,10.460068852627478,18.131105367658467,NG,ST,58.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,18.0,39.0,43.0,46.0,10,10,7.817599793338439,76.35229053974999,NG,GT,20.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,29.8,38.4,52.1,68.5,GT1,GT1,10.038658964757568,0.0,NG,GT,10.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,29.8,38.4,52.1,68.5,GT3,GT3,10.038658964757568,0.0,NG,GT,9.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,29.8,38.3,52.1,68.5,GT4,GT4,10.038658964757568,0.0,NG,GT,9.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,29.8,38.2,52.0,68.5,GT2,GT2,10.038658964757568,0.0,NG,GT,8.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,29.8,38.2,51.6,68.0,GT4,GT4,10.038658964757568,0.0,NG,GT,9.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,34.0,38.0,42.0,45.2,GT1,GT-1,13.074610307822898,0.0,NG,GT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,35.0,38.0,42.0,45.4,GT2,GT-2,13.080091629090846,0.0,NG,GT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,34.0,37.7,42.0,45.1,GT4,GT-4,13.058281115840725,0.0,NG,GT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,37.5,107.25,142.66666666666666,GEN3,GT-B,7.388007317355525,0.0,NG,CT,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,13.0,37.0,41.0,41.0,ST3,ST3,9.432818113342988,206.24638162538653,NG,ST,46.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,34.0,36.9,42.0,45.0,GT3,GT-3,13.079974081420888,0.0,NG,GT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.5,36.5,107.0,142.66666666666666,GEN1,GT-A,7.156713748938583,0.0,NG,CA,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,35.0,36.0,109.0,122.0,GEN1,1,8.785344354032228,692.0399977245714,NG,GT,27.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,26.666666666666668,35.766666666666666,85.86666666666667,92.66666666666669,ST2,CT1A,7.4580183813179755,111.90911022395738,NG,CA,16.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,26.666666666666668,35.36666666666667,84.26666666666667,89.0,ST1,CT1A,7.4580183813179755,111.90911022395738,NG,CA,17.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,34.0,35.0,109.0,110.0,GEN4,4,7.161722753971298,794.6267466129342,NG,GT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,34.0,35.0,100.0,100.0,GEN2,2,15.295971945203528,82.9349667145344,NG,GT,27.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,26.666666666666668,35.0,85.83333333333333,92.66666666666669,CT2A,CT2A,7.596645962500397,95.63300228789828,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,26.666666666666668,35.0,85.83333333333333,92.66666666666669,CT2B,CT2B,7.845167221683328,63.69662246771029,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,33.0,34.0,110.0,110.0,GEN3,3,16.02263295759038,0.0,NG,GT,27.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,26.666666666666668,33.266666666666666,84.26666666666667,119.4,CT1A,CT1A,7.4580183813179755,111.90911022395738,NG,CT,17.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,26.666666666666668,33.266666666666666,84.26666666666667,119.4,CT1B,CT1B,8.116994412113453,40.40336938466292,NG,CT,17.0,,,,,gas
ercot_rt_se_20221205_H15,ercot_rt_se_20240331_H24,ERC,COAS,30.0,30.0,39.0,39.0,CT4B,CT-4B,1.3476757572256217,0.0,NG,GT,1.0,,,,,gas
ercot_rt_se_20221205_H15,ercot_rt_se_20240331_H24,ERC,COAS,30.0,30.0,39.0,39.0,CT4A,CT-4A,1.3589514379829912,0.0,NG,GT,1.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,3.333333333333333,25.0,70.66666666666667,70.66666666666667,GEN3,1,7.844306709978234,135.9280472198071,NG,CA,36.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,3.333333333333333,25.0,70.66666666666667,70.66666666666667,GEN1,1,7.844306709978234,135.9280472198071,NG,CT,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,3.333333333333333,25.0,70.66666666666667,70.66666666666667,GEN2,2,8.05696545895318,115.20151145530353,NG,CT,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,10.0,24.0,26.0,26.0,ST2,ST2,9.432818113342988,206.24638162538653,NG,ST,57.0,,,,,gas
ercot_rt_se_20210621_H15,ercot_rt_se_20240331_H24,ERC,NOTH,19.0,20.0,20.0,20.0,1,1,10.038658964757568,0.0,NG,GT,34.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,17.0,19.5,45.0,58.0,9,9,15.056087650835206,0.0,NG,CT,28.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240305_H24,ERC,SOUT,17.0,19.5,41.0,45.0,6,10,7.817599793338439,76.35229053974999,NG,CA,65.0,,,,,gas
ercot_rt_se_20160501_H19,ercot_rt_se_20240331_H24,ERC,EAST,5.0,19.0,20.0,20.0,7,6,10.038658964757568,0.0,NG,GT,49.0,,,,,gas
ercot_rt_se_20210618_H17,ercot_rt_se_20240331_H24,ERC,NOTH,14.666666666666666,18.666666666666668,18.666666666666668,28.0,6A,GT1,6.73071489835621,76.83795265732834,NG,CA,67.0,,,,,gas
ercot_rt_se_20210618_H17,ercot_rt_se_20240331_H24,ERC,NOTH,14.666666666666666,18.666666666666668,18.666666666666668,28.0,7,GT1,6.73071489835621,76.83795265732834,NG,CA,65.0,,,,,gas
ercot_rt_se_20210618_H17,ercot_rt_se_20240331_H24,ERC,NOTH,14.666666666666666,18.666666666666668,18.666666666666668,28.0,8,GT1,6.73071489835621,76.83795265732834,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,10.0,18.0,20.0,20.0,ST1,ST1,9.432818113342988,206.24638162538653,NG,ST,58.0,,,,,gas
ercot_rt_se_20230101_H01,ercot_rt_se_20230101_H24,ERC,NOTH,7.0,17.0,17.0,17.0,GT3,GT3,10.038658964757568,0.0,NG,GT,50.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NOTH,1.5,14.25,15.0,28.5,GTA,GTA,6.709450894314616,141.79280090236074,NG,CT,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NOTH,1.5,14.25,15.0,28.5,STD,STD,6.61982802250638,150.916184436149,NG,CA,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NOTH,1.5,14.25,15.0,28.5,GTC,GTC,6.709450894314616,141.79280090236074,NG,CT,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NOTH,1.5,14.25,15.0,28.5,GTB,GTB,6.709450894314616,141.79280090236074,NG,CT,37.0,,,,,gas
ercot_rt_se_20210721_H01,ercot_rt_se_20230506_H24,ERC,NOTH,14.0,14.0,14.0,14.0,GT2,GT2,10.038658964757568,0.0,NG,GT,53.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,5.0,13.0,14.0,15.0,GT1,WAP1,9.8216013521943,139.1882540441179,NG,GT,57.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,5.0,12.0,16.0,16.0,GT1,GT1,10.038658964757568,0.0,NG,GT,57.0,,,,,gas
ercot_rt_se_20170309_H01,ercot_rt_se_20240331_H24,ERC,COAS,3.0,11.0,11.0,12.0,NPLPS,1GT,10.038658964757568,0.0,NG,GT,,,,6.0,2026.0,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,7.8,9.0,19.2,38.4,GEN1,GEN1,10.038658964757568,0.0,NG,GT,35.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.175,8.5,45.25,65.75,ST,ST,6.61982802250638,150.916184436149,NG,CA,42.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.5,8.5,45.06666666666666,65.75,GT3,GT3,6.709450894314616,141.79280090236074,NG,CT,19.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.5,8.45,42.9,65.75,GT2,GT2,6.709450894314616,141.79280090236074,NG,CT,42.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,8.0,37.5,65.75,GT1,GT1,6.709450894314616,141.79280090236074,NG,CT,42.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,4.8,8.0,40.8,47.5,CHP1,CHP1,10.038658964757568,0.0,NG,GT,14.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,2.0,3.0,30.0,30.0,IGT,IGT,10.038658964757568,0.0,NG,GT,55.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,12.1,51.0,GT45,GT45,10.038658964757568,0.0,NG,GT,36.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,10.0,46.3,GEN3,GEN3,10.038658964757568,0.0,NG,GT,35.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,12.0,13.0,GEN7,GEN7,9.432818113342988,206.24638162538653,NG,ST,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,29.0,30.0,GE10,GE10,9.432818113342988,206.24638162538653,NG,ST,60.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,13.0,15.0,GEN8,GEN8,10.038658964757568,0.0,NG,GT,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,30.0,30.0,GE11,GE11,10.038658964757568,0.0,NG,GT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,8.1,30.4,GT41,GT41,10.038658964757568,0.0,NG,GT,47.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,35.1,118.7,GEN4,GEN4,10.038658964757568,0.0,NG,GT,27.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,12.5,51.0,GT38,GT38,10.038658964757568,0.0,NG,GT,35.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,10.3,46.3,GEN2,GEN2,10.038658964757568,0.0,NG,GT,35.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,59.0,190.0,GEN5,GEN5,10.038658964757568,0.0,NG,GT,20.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,10.0,13.0,GEN5,GEN5,9.432818113342988,206.24638162538653,NG,ST,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,8.2,30.4,GT44,GT44,10.038658964757568,0.0,NG,GT,47.0,,,,,gas
