,Unnamed: 0,GENERATOR,UNIT,PLANT_ID,PNODE,ISO,CLUSTER,RETIRED_DATE,FUEL,new_gas_multiplier,new_gas_intercept,F1-score,R-squared,nat_gas_coeffs_exist
747,917,JENKS 18 CC2G CGCC2 UN,"CTG2, STG2",55146,CSWS.TNSK.GREENCOUNTRY2,spp,JENKS,,NG,3.626428898033837,-11.6506630086877,0.8770187660613274,,0
748,918,JENKS 18 CC3G CGCC3 UN,"CTG3, STG3",55146,CSWS.TNSK.GREENCOUNTRY3,spp,JENKS,,NG,3.626428898033837,-11.6506630086877,0.8975708650413032,,0
749,919,JRPS5 13.8 6 6 UN,GT1,2161,SPRM_JRCT1,spp,JRPS5,,NG,12.178783721993597,10.992226794695933,0.6113276509241564,,1
750,920,JRPS5 13.8 7 7 UN,GT2,2161,SPRM_JRCT2,spp,JRPS5,,NG,12.489711934156375,9.711934156378602,0.577662586575133,,1
751,922,KNOLL1 13.8 10 GOODMAN UN,"1, 10, 11, 12, 2, 3, 4, 5, 6, 7, 8, 9",56497,WR.MW.GMEC.MW,spp,KNOLL1,,NG,9.77914951989026,8.768175582990397,0.702798295408478,,0
752,923,KNOLL1 13.8 GMC2 GMEC2 UN,"1, 10, 11, 12, 2, 3, 4, 5, 6, 7, 8, 9",56497,WR.MW.GMEC2.MW,spp,KNOLL1,,NG,9.318244170096024,8.73525377229081,0.7094556819654845,,0
753,925,LAKE_RD 30 14BG 1 UN,1,2098,MPSLAKE_RDUN1,spp,LAKE_RD,,NG,9.490169181527206,10.143575674439871,0.4502536055624848,,1
754,926,LAKE_RD 30 16G 5 UN,5,2098,MPSLAKE_RDUN1,spp,LAKE_RD,,NG,12.687242798353909,3.2921810699588465,0.4652646959535665,,1
755,928,LAKE_RD 30 22G 2 UN,2,2098,MPSLAKE_RDUN1,spp,LAKE_RD,,NG,8.484224965706447,9.872885230909922,0.4387968511745029,,1
756,929,LAR3821 10 20 3 UN,3,6223,EDE.KINGSPOINT,spp,LAR3821,,NG,9.482853223593963,11.566529492455418,0.5162377728221995,,0
757,930,LAR3821 10 23 4 UN,4,6223,EDE.KINGSPOINT,spp,LAR3821,,NG,9.764517604023776,10.728852309099222,0.678205095523026,,0
758,932,LEBROCK 18 2G STG001 UN,ST-1,55664,HARRISON,spp,LEBROCK,,NG,5.590763603109282,-7.173296753543667,0.8175029217456421,,1
759,938,LONESMCK 115 RJ4 G4_UNIT UN,04,57943,WAUE.BEPM.LCS4,spp,LONESMCK,,NG,7.335619570187472,-1.924096936442616,0.7375714526313178,,0
760,939,LONESMCK 115 RJ5 G5_UNIT UN,05,57943,WAUE.BEPM.LCS5,spp,LONESMCK,,NG,12.160493827160494,-10.699588477366255,0.6756060758599884,,0
761,940,LONESMCK 115 U6 G6_UNIT UN,06,57943,WAUE.BEPM.LCS5,spp,LONESMCK,,NG,7.946502057613169,-5.351623228166439,0.739276188745248,,0
762,941,LONESMCK 13.8 0 G1_UNIT UN,01,57943,WAUE.BEPM.LCS1,spp,LONESMCK,,NG,5.744398719707362,4.751714677640602,0.7150494844116793,,0
763,942,LONESMCK 13.8 1 G3_UNIT UN,03,57943,WAUE.BEPM.LCS2,spp,LONESMCK,,NG,9.051211705532694,-1.9423868312757204,0.7031417093308834,,0
764,943,LONESMCK 13.8 2 G2_UNIT UN,02,57943,WAUE.BEPM.LCS3,spp,LONESMCK,,NG,6.549154092363969,1.1412894375857332,0.7393585743143591,,0
765,944,LONESMCK 115 LG1 G1_UNIT UN,01,57943,WAUE.BEPM.LCS1,spp,LONESMCK,,NG,9.043895747599452,-8.252400548696846,0.820877668387205,,0
766,945,LONESMCK 115 LG3 G3_UNIT UN,03,57943,WAUE.BEPM.LCS2,spp,LONESMCK,,NG,4.1092821216278,-3.0800182898948334,0.6231129319385408,,0
767,946,LONESMCK 115 LG2 G2_UNIT UN,02,57943,WAUE.BEPM.LCS3,spp,LONESMCK,,NG,4.240969364426153,-11.943301326017371,0.9018169882468878,,0
768,947,LOVINGTO 115 G1 LCEGAS1 UN,UNIT1,57872,WFEC_LC_GAS_PLANT,spp,LOVINGTO,,NG,9.556012802926382,11.892089620484684,0.5874294805248123,,0
769,948,LOVINGTO 115 G2 LCEGAS2 UN,UNIT2,57872,WFEC_LC_GAS_PLANT,spp,LOVINGTO,,NG,7.236854138088706,10.893461362597163,0.6745993121481975,,0
770,949,LOVINGTO 115 G3 LCEGAS3 UN,UNIT3,57872,WFEC_LC_GAS_PLANT,spp,LOVINGTO,,NG,7.105166895290353,11.873799725651576,0.6355116868985156,,0
771,950,LOVINGTO 115 G4 LCEGAS4 UN,UNIT4,57872,WFEC_LC_GAS_PLANT,spp,LOVINGTO,,NG,7.105166895290353,11.873799725651576,0.6328065168102691,,0
772,951,LOVINGTO 115 G5 LCEGAS5 UN,UNIT5,57872,WFEC_LC_GAS_PLANT,spp,LOVINGTO,,NG,7.116140832190215,11.859167809785092,0.6366284290702982,,0
773,952,LP-BRND2 69 BRND BRANDON1 UN,1,7131,SPS.JONES2,spp,LP-BRND2,,NG,12.990855052583443,7.348879743941473,0.8272456823795546,,0
774,953,LP-MACK2 69 MASS MASSENG1 UN,"6A, 7, 8",3604,SPS.JONES2,spp,LP-MACK2,,NG,8.868312757201647,6.375857338820301,0.5700061652482293,,0
775,954,MACGT 161 1 GT1 UN,MGS1,7903,SPRM_MCCT1,spp,MACGT,,NG,11.64837677183356,9.254686785550984,0.5036560428553333,,0
776,955,MACGT 161 2 GT2 UN,MSG2,7903,SPRM_MCCT2,spp,MACGT,,NG,11.286236854138089,10.739826245999089,0.5559315984027615,,0
777,960,MCCLAI 138 10G ST1 UN,ST1,55457,OKGEMCC,spp,MCCLAI,,NG,6.640603566529492,-10.436213991769549,0.6710151720374536,,1
778,966,MORRIS3 115 GAR1 KMEA_GARC1 UN,JEC1,59045,KMEA_EMP2_SECI,spp,MORRIS3,,NG,20.65797896662094,11.979881115683584,0.4232609569476878,,0
779,967,MORRIS3 115 GAR2 KMEA_GARC2 UN,JEC2,59045,KMEA_EMP2_GARC1,spp,MORRIS3,,NG,20.705532693187013,11.946959304983997,0.470887870635104,,0
780,968,MORRIS3 115 GAR3 KMEA_GARC3 UN,JEC3,59045,KMEA_EMP2_GARC1,spp,MORRIS3,,NG,20.705532693187013,11.946959304983997,0.489770640447189,,0
781,970,MSTNG 13.8 71G 2 UN,GEN2,55065,MSTNG,spp,MSTNG,,NG,2.0022862368541388,-8.998628257887518,0.8735401408294414,,1
782,971,MSTNG 13.8 72G 1 UN,GEN1,55065,MSTNG,spp,MSTNG,,NG,5.11522633744856,-0.2926383173296753,0.874522175693121,,1
783,973,MSTNG 22 70G 3 UN,GEN3,55065,MSTNG,spp,MSTNG,,NG,2.913122999542754,-9.221764974851396,0.9029102556985464,,1
784,975,MSTNG1 13.8 RJ10 MT10 UN,GT5,2953,MSTNG,spp,MSTNG1,,NG,3.973936899862825,-9.63145861911294,0.4747088274571619,,1
785,976,MSTNG1 13.8 RJ11 MT11 UN,GT6,2953,MSTNG,spp,MSTNG1,,NG,6.113854595336077,10.20210333790581,0.5489527301613711,,1
786,977,MSTNG1 13.8 RJ12 MT12 UN,GT7,2953,MSTNG,spp,MSTNG1,,NG,5.462734339277549,10.688614540466393,0.7129682535551685,,1
787,978,MSTNG1 13.8 RJ8 MT8 UN,GT3,2953,MSTNG,spp,MSTNG1,,NG,5.905349794238683,11.939643347050756,0.6237684809940873,,1
788,979,MSTNG1 13.8 RJ9 MT9 UN,GT4,2953,MSTNG,spp,MSTNG1,,NG,6.234567901234568,9.455875628715134,0.4805887506408147,,1
789,980,MSTNG1 69 RJ6 MT6 UN,GT1,2953,MSTNG,spp,MSTNG1,,NG,8.978052126200275,-2.3228166438042983,0.5768533138021193,,1
790,981,MSTNG1 69 RJ7 MT7 UN,GT2,2953,MSTNG,spp,MSTNG1,,NG,7.328303612254229,8.69135802469136,0.5884710570545785,,1
791,986,NE_GAS 13.8 GN1 ST1 UN,1,2963,CSWNORTHEASTERN1,spp,NE_GAS,,NG,-0.7302240512117066,-9.027892089620488,0.91990383627981,,1
792,987,NE_GAS 18 GN3 GT1B UN,1B,2963,CSWNORTHEASTERN1,spp,NE_GAS,,NG,-0.7302240512117066,-9.027892089620488,0.9191750186201648,,1
793,988,NE_GAS 18 GN4 GT1A UN,1A,2963,CSWNORTHEASTERN1,spp,NE_GAS,,NG,-0.7302240512117066,-9.027892089620488,0.9354824384915604,,1
794,989,NE_GAS 22 GN2 2 UN,2,2963,CSWNORTHEASTERN2,spp,NE_GAS,,NG,4.983539094650205,-2.1728395061728394,0.6418672409281545,,1
795,993,OMPONCA 69 G4 OMPONCA4 UN,4,7546,OMPA_PONCACITY_1_3,spp,OMPONCA,,NG,20.636031092821213,11.946959304983997,0.4201950957801557,,0
796,994,OMPONCA 69 U13 OMPONCA1_3 UN,3,7546,OMPA_PONCACITY_1_3,spp,OMPONCA,,NG,14.947873799725652,11.18244170096022,0.3872390762614804,,0
797,995,ONEOK 13.8 1G 1 UN,CT01,55651,OKGE.SC.WR.1,spp,ONEOK,,NG,11.666666666666666,8.801097393689986,0.5298944263042624,,0
798,996,ONEOK 13.8 2G 2 UN,CT02,55651,OKGE.SC.WR.1,spp,ONEOK,,NG,11.622770919067214,9.024234110653865,0.5240667669014779,,0
799,997,ONEOK 13.8 3G 3 UN,CT03,55651,OKGE.SC.WR.3,spp,ONEOK,,NG,15.95381801554641,1.2876085962505714,0.4769934727078095,,0
800,998,ONEOK 13.8 4G 4 UN,CT04,55651,OKGE.SC.WR.3,spp,ONEOK,,NG,15.95381801554641,1.287608596250571,0.470807506394996,,0
801,1001,PHILL 161 RJ3 DOGWOOD_ST UN,ST-1,55178,DOGWOOD,spp,"GRNWD1,PHILL",,NG,6.029721079103795,3.7713763145861914,0.8222680838873176,,0
802,1002,PIONEERG 13.8 0 G1_UNIT UN,01,57881,WAUE.BEPM.PGS1,spp,PIONEERG,,NG,8.941472336534066,1.9314128943758568,0.767425315378688,,0
803,1003,PIONEERG 13.8 1 G2_UNIT UN,02,57881,WAUE.BEPM.PGS2,spp,PIONEERG,,NG,9.0,2.428898033836305,0.7924042961868359,,0
804,1004,PIONEERG 13.8 2 G3_UNIT UN,03,57881,WAUE.BEPM.PGS3,spp,PIONEERG,,NG,8.637860082304528,1.777777777777778,0.7752648821215995,,0
805,1005,PIONEERG 13.8 RJ11 G11_UNIT UN,11,57881,WAUE.BEPM.PGS11,spp,PIONEERG,,NG,5.444444444444445,-6.584362139917694,0.8775416789981904,,0
806,1006,PIONEERG 13.8 RJ12 G12_UNIT UN,12,57881,WAUE.BEPM.PGS11,spp,PIONEERG,,NG,4.9871970736168265,-3.2299954275262928,0.8061752155981837,,0
807,1007,PIONEERG 13.8 RJ13 G13_UNIT UN,13,57881,WAUE.BEPM.PGS11,spp,PIONEERG,,NG,10.112025605852766,-10.074074074074076,0.6455962860583119,,0
808,1008,PIONEERG 13.8 RJ14 G14_16_UNIT UN,"14, 15, 16",57881,WAUE.BEPM.PGS11,spp,PIONEERG,,NG,0.5683584819387288,-10.377686328303612,0.9288236762923836,,0
809,1009,PIONEERG 13.8 RJ17 G17_19_UNIT UN,"17, 18, 19",57881,WAUE.BEPM.PGS17_19,spp,PIONEERG,,NG,-0.5802469135802486,-5.538180155464107,0.9258444792284006,,0
810,1010,PIONEERG 13.8 RJ20 G20_22_UNIT UN,"20, 21, 22",57881,WAUE.BEPM.PGS17_19,spp,PIONEERG,,NG,0.8317329675354372,-4.0896204846822135,0.9366660976767308,,0
811,1011,PIONEERG 115 PG1 G1_UNIT UN,01,57881,WAUE.BEPM.PGS1,spp,PIONEERG,,NG,0.7037037037037042,0.0,0.7993820131531804,,0
812,1012,PIONEERG 115 PG2 G2_UNIT UN,02,57881,WAUE.BEPM.PGS2,spp,PIONEERG,,NG,2.7924096936442604,4.927297668038408,0.8643431324485253,,0
813,1013,PIONEERG 115 PG3 G3_UNIT UN,03,57881,WAUE.BEPM.PGS3,spp,PIONEERG,,NG,8.1440329218107,-5.5747599451303165,0.8202192543150633,,0
814,1020,REDBUD 18 1451 OKGEREDBUD1_ST UN,ST01,55463,OKGEREDBUD1,spp,REDBUD,,NG,3.2533150434385014,1.9753086419753083,0.8166123807090523,,1
815,1021,REDBUD 18 1452 OKGEREDBUD2_ST UN,ST02,55463,OKGEREDBUD2,spp,REDBUD,,NG,3.3740283493369905,1.5034293552812066,0.7758857258725684,,1
816,1022,REDBUD 18 1453 OKGEREDBUD3_ST UN,ST03,55463,OKGEREDBUD3,spp,REDBUD,,NG,4.028806584362139,0.4828532235939639,0.7832628889616212,,1
817,1023,REDBUD 18 1454 OKGEREDBUD4_ST UN,ST04,55463,OKGEREDBUD4,spp,REDBUD,,NG,4.37631458619113,2.8861454046639223,0.7019101973432142,,1
818,1024,REDBUD 18 1461 OKGEREDBUD1_CT UN,CT01,55463,OKGEREDBUD1,spp,REDBUD,,NG,3.2533150434385014,1.9753086419753083,0.8166123807090523,,1
819,1025,REDBUD 18 1462 OKGEREDBUD2_CT UN,CT02,55463,OKGEREDBUD2,spp,REDBUD,,NG,3.3740283493369905,1.5034293552812066,0.7758857258725684,,1
820,1026,REDBUD 18 1463 OKGEREDBUD3_CT UN,CT03,55463,OKGEREDBUD3,spp,REDBUD,,NG,4.028806584362139,0.4828532235939639,0.7833009005013669,,1
821,1027,REDBUD 18 1464 OKGEREDBUD4_CT UN,CT04,55463,OKGEREDBUD4,spp,REDBUD,,NG,4.37631458619113,2.8861454046639223,0.7019101973432142,,1
822,1029,RIVRSIDE 13.8 8 4 UN,4,4940,CSWRIVERSIDE3,spp,RIVRSIDE,,NG,11.37768632830361,4.298125285779606,0.4241902309966254,,1
823,1030,RIVRSIDE 13.8 GN3 3 UN,3,4940,CSWRIVERSIDE3,spp,RIVRSIDE,,NG,11.37768632830361,4.298125285779606,0.3703646114614123,,1
824,1031,RIVRSIDE 22 GN01 1 UN,1,4940,CSWRIVERSIDE1,spp,RIVRSIDE,,NG,10.24371284865112,-8.812071330589848,0.5222422054594524,,1
825,1032,RIVRSIDE 24 GN02 2 UN,2,4940,CSWRIVERSIDE2,spp,RIVRSIDE,,NG,9.014631915866484,-6.2770919067215365,0.526205174476117,,1
826,1036,RUBART3 13.8 R07 RT07 UN,07,58255,SECI.SEPC.SECIRT07,spp,RUBART3,,NG,7.884316415180613,11.665294924554184,0.51265211637261,,0
827,1037,RUBART3 13.8 R08 RT08 UN,08,58255,SECI.SEPC.SECIRT07,spp,RUBART3,,NG,9.395061728395062,11.467764060356654,0.483625931824729,,0
828,1038,RUBART3 13.8 R09 RT09 UN,09,58255,SECI.SEPC.SECIRT07,spp,RUBART3,,NG,8.864654778235025,11.237311385459533,0.5080644053821805,,0
829,1039,RUBART3 13.8 R10 RT10 UN,10,58255,SECI.SEPC.SECIRT07,spp,RUBART3,,NG,8.663465935070873,11.972565157750342,0.5219680722425196,,0
830,1040,RUBART3 13.8 R11 RT11 UN,11,58255,SECI.SEPC.SECIRT07,spp,RUBART3,,NG,8.857338820301782,11.303155006858711,0.4960705054176706,,0
831,1041,RUBART3 13.8 R12 RT12 UN,12,58255,SECI.SEPC.SECIRT07,spp,RUBART3,,NG,10.463191586648376,10.472793781435756,0.4590624793756415,,0
832,1042,RUBART3 13.8 RJ1 RT01 UN,01,58255,SECI.RUBART.RT01,spp,RUBART3,,NG,7.946502057613169,11.551897576588935,0.5394586285064551,,0
833,1043,RUBART3 13.8 RJ2 RT02 UN,02,58255,SECI.RUBART.RT01,spp,RUBART3,,NG,8.791495198902606,11.555555555555555,0.513312762831697,,0
834,1044,RUBART3 13.8 RJ3 RT03 UN,03,58255,SECI.RUBART.RT01,spp,RUBART3,,NG,8.663465935070873,11.972565157750342,0.4571423780429022,,0
835,1045,RUBART3 13.8 RJ4 RT04 UN,04,58255,SECI.RUBART.RT01,spp,RUBART3,,NG,8.663465935070873,11.972565157750342,0.4938966065758553,,0
836,1046,RUBART3 13.8 RJ5 RT05 UN,05,58255,SECI.RUBART.RT01,spp,RUBART3,,NG,8.663465935070873,11.972565157750342,0.4961620846622349,,0
837,1047,RUBART3 13.8 RJ6 RT06 UN,06,58255,SECI.RUBART.RT01,spp,RUBART3,,NG,8.663465935070873,11.972565157750342,0.4281050475789569,,0
838,1050,SARPY 161 11 4 UN,4,2292,SARPY_4,spp,SARPY,,NG,11.077732053040696,11.6506630086877,0.428523453230644,,0
839,1051,SARPY 161 13 5 UN,5,2292,SARPY_4,spp,SARPY,,NG,11.633744855967077,9.152263374485596,0.4826244869191182,,0
840,1052,SARPY 161 5 3 UN,3,2292,SARPY_1,spp,SARPY,,NG,16.546410608139002,4.583447645176039,0.509523287340342,,0
841,1055,SCI1 138 GT1 FRONTIER_GT UN,GT01,50558,OKGE.OKGE.MT6,spp,SCI1,,NG,5.053040695016003,1.1303155006858705,0.8610187114232796,,0
842,1056,SCI1 138 ST1 FRONTIER_ST UN,ST01,50558,OKGE.OKGE.MT7,spp,SCI1,,NG,5.053040695016003,1.1303155006858705,0.8610187114232796,,0
843,1057,HOBBYLO4 138 V115 V115_DDR_GEN UN,ST01,50558,OKGE.VOLT.0115,spp,SCI1,,NG,18.16689529035208,5.538180155464107,0.3228878090111538,,0
844,1061,SHARPER5 18 29G 3 UN,GT3,56151,MPSSHARPER_UN3,spp,SHARPER5,,NG,12.529949702789208,11.171467764060356,0.4055285562800601,,0
845,1062,SHARPER5 18 30G 2 UN,GT2,56151,MPSSHARPER_UN2,spp,SHARPER5,,NG,12.508001828989482,11.083676268861453,0.4758188257113347,,0
846,1063,SHARPER5 18 31G 1 UN,GT1,56151,MPSSHARPER_UN1,spp,SHARPER5,,NG,11.465477823502514,11.95793324188386,0.5209959214431555,,0
847,1064,STALL_PP 18 13 GEN_6A UN,6A,56565,CSWJLSTALL,spp,STALL_PP,,NG,0.948788294467306,-11.914037494284408,0.9394884846763611,,1
848,1065,STALL_PP 18 17 GEN_6S UN,6STG,56565,CSWJLSTALL,spp,STALL_PP,,NG,0.948788294467306,-11.914037494284408,0.9407323148612372,,1
849,1066,STALL_PP 18 6 GEN_6B UN,6B,56565,CSWJLSTALL,spp,STALL_PP,,NG,0.948788294467306,-11.914037494284408,0.9376991814256962,,1
850,1068,STL4391 13.8 ST ST UN,2-3,7296,EDE.SLCC,spp,STL4391,,NG,2.331504343850023,-10.630086877000458,0.7728347458051747,,1
851,1069,SUB_H 69 G5 5 UN,1,2135,INDNSUB_H_5,spp,SUB_H,,NG,11.271604938271604,9.78875171467764,0.499722601933475,,0
852,1070,SUB_H 69 G6 6 UN,2,2135,INDNSUB_H_5,spp,SUB_H,,NG,18.463191586648374,3.094650205761316,0.5755671862377556,,0
853,1071,SWPS5 20 1 1 UN,GT1,6195,SPRM_SWPS1,spp,SWPS5,,NG,9.885230909922267,11.45679012345679,0.6204190458783077,,1
854,1072,SWPS5 20 2 2 UN,GT2,6195,SPRM_SWPS1,spp,SWPS5,,NG,13.660265203475078,6.339277549154092,0.6015008092910787,,1
855,1073,SW_STA 13.8 A 4 UN,4,2964,CSWSOUTHWESTERN4,spp,SW_STA,,NG,15.086877000457246,4.528577960676724,0.4320135491895281,,0
856,1074,SW_STA 13.8 B 5 UN,5,2964,CSWSOUTHWESTERN4,spp,SW_STA,,NG,15.45999085505258,3.497027892089619,0.5192206032891805,,0
857,1075,SW_STA 13.8 GN2 2 UN,2,2964,CSWSOUTHWESTERN2,spp,SW_STA,,NG,10.78509373571102,-6.25514403292181,0.6253178794446876,,0
858,1076,SW_STA 24 GN3 3 UN,3,2964,CSWSOUTHWESTERN3,spp,SW_STA,,NG,4.906721536351166,-8.556012802926382,0.6804112801408653,,0
859,1077,S_OTTAWA 161 Z3 OTTA3 UN,IC3,1316,KMEA_EMP1_OTTA6,spp,S_OTTAWA,,NG,9.0,0.0,1.0,,0
860,1079,S_OTTAWA 161 Z6 OTTA6 UN,IC6,1316,KMEA_EMP1_OTTA6,spp,S_OTTAWA,,NG,20.668952903520804,11.983539094650205,0.4863772220962002,,0
861,1080,S_OTTAWA 161 Z7 OTTA7 UN,IC7,1316,KMEA_EMP1_OTTA6,spp,S_OTTAWA,,NG,20.983539094650205,11.96159122085048,0.4253743430426313,,0
862,1081,TINK5 13.8 1G 1 UN,5A,63628,OKGETINK5A,spp,TINK5,,NG,16.711019661636946,7.385459533607681,0.4220516401500023,,0
863,1082,TINK5 13.8 2G 2 UN,5B,63628,OKGETINK5A,spp,TINK5,,NG,18.21810699588477,5.523548239597622,0.3548604956861137,,0
864,1083,TULSA_PS 13.8 0005 2 UN,2,2965,CSWTULSA2,spp,TULSA_PS,,NG,14.216278006401462,-9.865569272976682,0.5367618726143749,,0
865,1084,TULSA_PS 13.8 0008 4 UN,4,2965,CSWTULSA4,spp,TULSA_PS,,NG,5.535893918609968,-10.110653863740286,0.6333632875754504,,0
866,1085,WESTPRK 69 1 WESTPR_1_UNIT UN,1,3344,WAUE.NWPS.HURON1,spp,WESTPRK,,NG,9.0,0.0,1.0,,0
867,1093,CHILL_WR 69 G1 1_MEUC UN,GT1,2122,MO.AE.CHIL1.MP,spp,CHILL_WR,,NG,9.0,0.0,1.0,,0
868,1098,FERGUS2 13.8 ST1 STILLWATER_EC1 UN,1,59647,GRDA.SEC1,spp,FERGUS2,,NG,7.814814814814815,11.676268861454046,0.7829072428210655,,0
869,1099,FERGUS2 13.8 ST2 STILLWATER_EC2 UN,2,59647,GRDA.SEC2,spp,FERGUS2,,NG,8.10745313214449,10.944673068129855,0.7666682440273893,,0
870,1100,FERGUS2 13.8 ST3 STILLWATER_EC3 UN,3,59647,GRDA.SEC3,spp,FERGUS2,,NG,7.814814814814815,11.676268861454046,0.7911523025530237,,0
871,1103,LP-HOLL2 69 GT2 COOKE_GT2 UN,GT2,3602,SPS.JONES2,spp,LP-HOLL2,,NG,16.261088248742567,11.581161408321902,0.520153530479556,,0
872,1108,KIOWA 18 GT11 GT11 UN,CTG1,55501,CSWS.TNSK.KIAPB1,spp,KIOWA,,NG,9.0,-6.898948331047096,0.4571253052903772,,0
873,1109,KIOWA 18 GT12 GT12 UN,CTG2,55501,CSWS.TNSK.KIAPB1,spp,KIOWA,,NG,11.930041152263374,-9.774119798811158,0.4367419701731431,,0
874,1110,KIOWA 18 GT21 GT21 UN,CTG3,55501,CSWS.TNSK.KIAPB1,spp,KIOWA,,NG,11.984910836762689,-10.13625971650663,0.5005597064159759,,0
875,1111,KIOWA 18 GT22 GT22 UN,CTG4,55501,CSWS.TNSK.KIAPB1,spp,KIOWA,,NG,11.853223593964334,-9.616826703246456,0.4589905080521384,,0
876,1112,KIOWA 18 ST1 ST1 UN,STG1,55501,CSWS.TNSK.KIAPB2,spp,KIOWA,,NG,9.0,-6.898948331047096,0.4898298891096543,,0
877,1113,KIOWA 18 ST2 ST2 UN,STG2,55501,CSWS.TNSK.KIAPB2,spp,KIOWA,,NG,8.817101051668953,-11.859167809785092,0.4463019407620226,,0
878,1115,RIV453 16 UN2 12_2 UN,12-2,1239,EDE_RIV_12,spp,RIV453,,NG,4.1092821216278,-8.131687242798353,0.891344128890721,,1
879,1116,DEVAUL 115 0 DEVAUL_1_UNIT UN,"GEN1, GEN2, GEN3",52133,WAUE.BEPM.STANTHONYWH,spp,DEVAUL,,NG,-2.6031092821216277,-11.85185185185185,0.981330425071954,,0
880,1118,RIV1671 10 3 11 UN,11,1239,EDE_RIV_12,spp,RIV453,,NG,18.77777777777778,10.315500685871056,0.4163598943914494,,1
881,1119,CASSCNTY 345 26 2 UN,CT-2,55972,OPPD_PAPIO,spp,"CASSCNTY,NEBRCTYG",,NG,14.98445358939186,8.801097393689984,0.3893041689320398,,0
882,1120,CASSCNTY 345 28 1 UN,CT-1,55972,OPPD_PAPIO,spp,"CASSCNTY,NEBRCTYG",,NG,15.05395518975766,8.504801097393688,0.4052715543654701,,0
883,1123,WESTPRK 69 GT1 HURON_GT1 UN,HG1,65295,WAUE.NWPS.GLAN,spp,WESTPRK,,NG,9.8559670781893,10.041152263374489,0.7219214718969131,,0
884,1124,WESTPRK 69 GT2 HURON_GT2 UN,HG2,65295,WAUE.NWPS.GLAN,spp,WESTPRK,,NG,9.6986739826246,10.066758116140832,0.7261785380233551,,0
885,1125,WESTPRK 69 GT3 HURON_GT3 UN,HG3,65295,WAUE.NWPS.GLAN,spp,WESTPRK,,NG,9.6986739826246,10.066758116140832,0.7265439528789587,,0
886,1126,WESTPRK 69 GT4 HURON_GT4 UN,HG4,65295,WAUE.NWPS.GLAN,spp,WESTPRK,,NG,9.6986739826246,10.066758116140832,0.7265439528789587,,0
887,1127,WESTPRK 69 GT5 HURON_GT5 UN,HG5,65295,WAUE.NWPS.GLAN,spp,WESTPRK,,NG,9.6986739826246,10.066758116140832,0.7265439528789587,,0
888,1128,WESTPRK 69 GT6 HURON_GT6 UN,HG6,65295,WAUE.NWPS.GLAN,spp,WESTPRK,,NG,9.6986739826246,10.066758116140832,0.7256863617888173,,0
