orispl,unit,from_datetime,to_datetime,gload_max,gload_p90,gload_min,from_datetime_fitting,to_datetime_fitting,data_url,fitting_param_x,fitting_param_intercept,r2_score
1001,4,1997-01-11 09:00:00-06:00,2023-12-13 12:00:00-06:00,120.0,100.0,0.0,2020-02-13 04:00:00-06:00,2023-12-13 12:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1001_4.parquet,12.637278949942308,0.0,0.7889100584999706
1004,CTG1,2012-08-10 09:00:00-05:00,2023-12-31 17:00:00-06:00,241.0,240.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1004_CTG1.parquet,3.952806564243232,873.9790920538758,0.5602911901551887
1004,CTG2,2012-11-07 09:00:00-06:00,2023-12-31 17:00:00-06:00,241.0,240.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1004_CTG2.parquet,3.9462580225667807,1028.508148386291,0.563744138591469
1007,CT3,2006-04-04 22:00:00-05:00,2023-12-31 17:00:00-06:00,78.0,71.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1007_CT3.parquet,6.770198984685995,217.2449779768927,0.9539501062197853
1007,CT4,2006-04-05 02:00:00-05:00,2023-12-27 18:00:00-06:00,80.0,71.0,0.0,2020-01-01 00:00:00-06:00,2023-12-27 18:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1007_CT4.parquet,7.011253495776373,222.49096656141506,0.9559032284187495
1007,CT5,2006-04-04 16:00:00-05:00,2023-12-27 18:00:00-06:00,78.0,70.0,0.0,2020-04-03 11:00:00-05:00,2023-12-27 18:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1007_CT5.parquet,6.812334012207247,224.1345454218698,0.9354699569222482
1012,2,1994-12-31 18:00:00-06:00,2023-12-23 22:00:00-06:00,102.0,93.0,0.0,2020-01-13 21:00:00-06:00,2023-12-23 22:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1012_2.parquet,11.993109492213142,21.90874126166468,0.32300841013754666
1012,3,1995-01-02 23:00:00-06:00,2023-12-31 17:00:00-06:00,387.0,286.0,0.0,2020-01-06 22:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1012_3.parquet,10.393544991732236,210.46210903658726,0.9611024223974688
1040,1,1996-12-31 18:00:00-06:00,2023-11-30 11:00:00-06:00,37.0,33.0,0.0,2020-05-21 04:00:00-05:00,2023-11-30 11:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1040_1.parquet,11.131217316675444,4.005594180970669,0.9468572901259862
1040,2,1996-12-31 18:00:00-06:00,2023-11-16 17:00:00-06:00,71.0,65.0,0.0,2020-05-19 07:00:00-05:00,2023-09-06 22:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1040_2.parquet,10.882675282627194,16.629341492317536,0.9206397197041096
1047,4,1996-12-31 18:00:00-06:00,2022-12-31 08:00:00-06:00,285.0,243.0,0.0,2020-01-06 05:00:00-06:00,2022-12-31 08:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1047_4.parquet,9.299147877146426,202.50201791851413,0.9744339218824711
1068,1A,2008-01-01 11:00:00-06:00,2023-12-27 03:00:00-06:00,33.0,24.0,0.0,2020-04-21 02:00:00-05:00,2023-12-27 03:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1068_1A.parquet,12.729565149105508,0.0,0.7397610924320817
1068,1B,2008-01-01 11:00:00-06:00,2023-12-27 03:00:00-06:00,35.0,28.0,0.0,2020-04-21 02:00:00-05:00,2023-12-27 03:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1068_1B.parquet,12.941385173182981,0.0,0.6781029287006781
1068,2A,2008-02-10 16:00:00-06:00,2023-12-05 16:00:00-06:00,37.0,28.0,0.0,2020-01-11 15:00:00-06:00,2023-12-05 16:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1068_2A.parquet,12.541300711163528,0.0,0.8111203281947748
1068,2B,2008-02-10 16:00:00-06:00,2023-10-22 13:00:00-05:00,34.0,27.0,0.0,2020-01-11 15:00:00-06:00,2023-10-22 13:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1068_2B.parquet,12.521561426886137,0.0,0.8088705199640389
1068,3A,2008-01-01 11:00:00-06:00,2023-12-22 16:00:00-06:00,35.0,28.0,0.0,2020-03-22 23:00:00-05:00,2023-12-22 16:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1068_3A.parquet,10.900845802839061,23.11393756912715,0.8007629917293968
1068,3B,2008-01-01 11:00:00-06:00,2023-12-22 16:00:00-06:00,35.0,29.0,0.0,2020-03-22 23:00:00-05:00,2023-12-22 16:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1068_3B.parquet,10.191753954520141,43.2901676201359,0.6815956011333388
1082,3,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,779.0,734.0,0.0,2020-01-19 22:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1082_3.parquet,9.33845454408655,311.0129317038054,0.9743374329004066
1082,4,2007-04-27 12:00:00-05:00,2023-12-26 23:00:00-06:00,881.0,864.0,0.0,2020-01-01 00:00:00-06:00,2023-12-23 13:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1082_4.parquet,8.066981622137773,801.2366927735129,0.9871586527570566
1091,3,1996-12-31 18:00:00-06:00,2023-12-22 19:00:00-06:00,561.0,531.0,0.0,2020-01-24 21:00:00-06:00,2023-12-22 19:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1091_3.parquet,9.179096401999605,334.40321086437547,0.9801486232894804
1104,1,1994-12-31 18:00:00-06:00,2023-11-15 00:00:00-06:00,232.0,209.0,0.0,2020-01-01 00:00:00-06:00,2023-11-15 00:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1104_1.parquet,10.27928365979855,0.0,0.985286017519345
1122,7,1997-03-13 10:00:00-06:00,2023-11-16 03:00:00-06:00,44.0,35.0,0.0,2020-01-03 14:00:00-06:00,2023-11-16 03:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1122_7.parquet,13.490448381708903,5.348879417464159,0.8805594828821647
1122,8,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,81.0,65.0,0.0,2021-08-17 13:00:00-05:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1122_8.parquet,13.063365216521936,0.0,0.857320196165332
1131,7,1997-01-07 21:00:00-06:00,2023-12-27 07:00:00-06:00,40.0,37.0,0.0,2020-06-15 04:00:00-05:00,2023-12-26 09:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1131_7.parquet,11.510023432623399,42.177264681645234,0.9529832161895193
1167,8,1996-12-31 18:00:00-06:00,2023-12-02 05:00:00-06:00,87.0,72.0,0.0,2020-01-01 00:00:00-06:00,2023-12-02 05:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1167_8.parquet,12.321647547046174,0.0,0.958904325593822
1167,9,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,180.0,160.0,0.0,2020-01-17 05:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1167_9.parquet,10.353615503572929,86.79219079451865,0.9957809529309949
1217,1,1997-01-06 02:00:00-06:00,2023-08-30 18:00:00-05:00,41.0,38.0,0.0,2020-03-16 04:00:00-05:00,2023-08-30 18:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1217_1.parquet,12.798922083724824,9.19497278032504,0.9627489510160825
1217,2,2004-06-08 06:00:00-05:00,2023-09-20 06:00:00-05:00,102.0,75.0,0.0,2020-02-26 11:00:00-06:00,2023-09-20 06:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1217_2.parquet,13.70185169705831,0.0,0.8924131568625384
1353,BSU1,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,317.0,277.0,0.0,2020-01-15 22:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1353_BSU1.parquet,8.5204141792326,200.71632782505043,0.9964932720261138
1355,10,1997-01-09 04:00:00-06:00,2023-12-19 04:00:00-06:00,144.0,108.0,0.0,2020-02-13 22:00:00-06:00,2023-12-19 04:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1355_10.parquet,10.76149167125974,180.02713224203058,0.7385422125191987
1355,3,1994-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,483.0,436.0,0.0,2020-01-04 22:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1355_3.parquet,8.613798371810038,413.63089959761624,0.9876849991573285
1355,5,2001-06-11 06:00:00-05:00,2023-10-22 11:00:00-05:00,140.0,120.0,0.0,2020-01-20 19:00:00-06:00,2023-10-22 11:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1355_5.parquet,9.988098867756767,265.84624400896615,0.8916690897153549
1355,6,1999-11-24 05:00:00-06:00,2023-11-02 04:00:00-05:00,192.0,154.0,0.0,2020-01-28 23:00:00-06:00,2023-11-02 04:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1355_6.parquet,10.080399832289348,82.23674498378485,0.9611330279004436
1355,7,1999-11-09 08:00:00-06:00,2023-11-02 05:00:00-05:00,180.0,155.0,0.0,2020-01-30 00:00:00-06:00,2023-11-02 04:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1355_7.parquet,10.37805998744354,54.16123749672071,0.9571711257191792
1355,8,1997-01-09 06:00:00-06:00,2023-12-19 05:00:00-06:00,146.0,108.0,0.0,2020-02-07 00:00:00-06:00,2023-12-19 05:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1355_8.parquet,9.643707928345407,250.59456462435628,0.8646463645174983
1355,9,1997-01-09 04:00:00-06:00,2023-12-21 03:00:00-06:00,142.0,108.0,0.0,2020-01-20 00:00:00-06:00,2023-12-21 03:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1355_9.parquet,11.724475420078845,46.21173729207089,0.9163229662248551
1356,1,1995-01-02 09:00:00-06:00,2023-12-31 17:00:00-06:00,546.0,519.0,0.0,2020-01-11 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1356_1.parquet,8.903966774926483,293.27180374496015,0.9892979120021672
1356,2,1994-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,552.0,519.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1356_2.parquet,9.39664841956219,0.0,0.9864677121499718
1356,3,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,553.0,525.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1356_3.parquet,9.384272622004342,0.9150108461971148,0.9662640298682903
1356,4,1996-12-31 18:00:00-06:00,2023-12-20 05:00:00-06:00,558.0,518.0,0.0,2020-01-01 00:00:00-06:00,2023-12-20 05:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1356_4.parquet,8.798442981599965,316.5930707286893,0.9919101224027596
1363,7A,2015-05-14 17:00:00-05:00,2023-12-31 17:00:00-06:00,355.0,349.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1363_7A.parquet,5.773350637773649,317.0409372865774,0.8728299255763321
1363,7B,2015-05-29 10:00:00-05:00,2023-12-31 17:00:00-06:00,357.0,349.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1363_7B.parquet,5.727462691123324,322.18747994199185,0.8776101780885397
1364,1,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,351.0,329.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1364_1.parquet,8.537482034326374,77.05013665386576,0.9881645277452106
1364,2,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,354.0,328.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1364_2.parquet,8.613899464831997,73.79183206997669,0.9884692363575293
1364,3,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,465.0,422.0,0.0,2020-01-04 20:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1364_3.parquet,8.334867352615483,385.58511993569385,0.9815886424631617
1364,4,1996-12-31 18:00:00-06:00,2023-12-29 17:00:00-06:00,550.0,520.0,0.0,2020-01-01 00:00:00-06:00,2023-12-29 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1364_4.parquet,9.133213926083663,194.18823249991374,0.981064056350177
1366,13,2001-06-25 04:00:00-05:00,2023-12-31 05:00:00-06:00,177.0,158.0,0.0,2020-01-21 22:00:00-06:00,2023-12-31 05:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1366_13.parquet,8.834735767934946,192.94687065771234,0.8708610082014139
1374,2,1994-12-31 18:00:00-06:00,2020-05-28 20:00:00-05:00,300.0,284.0,0.0,2020-01-01 00:00:00-06:00,2020-05-28 20:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1374_2.parquet,9.989953102217484,0.0,0.9005068545714149
1378,PCC1,2016-12-06 09:00:00-06:00,2023-12-31 17:00:00-06:00,398.0,366.0,1.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1378_PCC1.parquet,6.095722511970529,181.8057706531387,0.9692941903980755
1378,PCC2,2016-12-08 09:00:00-06:00,2023-12-31 17:00:00-06:00,395.0,366.0,1.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1378_PCC2.parquet,6.042382887978831,190.24894421674878,0.95365768280703
1378,PCC3,2016-12-07 10:00:00-06:00,2023-12-31 17:00:00-06:00,407.0,365.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1378_PCC3.parquet,6.0715646294564385,186.7479246685861,0.953180764315958
1379,1,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,154.0,137.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1379_1.parquet,9.781849318427938,104.11064143532695,0.9811183919852514
1379,2,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,158.0,136.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1379_2.parquet,9.524764294134773,121.26765044927828,0.9769310250870111
1379,3,1997-01-06 23:00:00-06:00,2023-12-31 17:00:00-06:00,154.0,136.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1379_3.parquet,9.488947202963805,121.19006456134716,0.9784417755953749
1379,4,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,152.0,138.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1379_4.parquet,9.756039518565546,107.56139377547288,0.9782085795353938
1379,5,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,154.0,137.0,0.0,2020-01-19 03:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1379_5.parquet,9.686501750963199,111.91491685160014,0.9844212373187554
1379,6,1994-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,153.0,135.0,0.0,2020-01-02 01:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1379_6.parquet,9.856730228595048,108.40274912593976,0.988142501689508
1379,7,1995-01-02 15:00:00-06:00,2023-12-31 17:00:00-06:00,184.0,139.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1379_7.parquet,9.769025277010467,116.22492953658092,0.9857635366739298
1379,8,1994-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,161.0,139.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1379_8.parquet,9.705465676791121,117.44708798887783,0.9843591982616604
1379,9,1994-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,162.0,139.0,0.0,2020-01-02 16:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1379_9.parquet,9.767367430155726,107.039717895048,0.9856358256427863
1384,1,1994-12-31 18:00:00-06:00,2023-12-30 01:00:00-06:00,132.0,112.0,0.0,2020-06-12 02:00:00-05:00,2023-12-30 01:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1384_1.parquet,9.547233787149043,8.592227491339516,0.9606391646545708
1384,2,1994-12-31 18:00:00-06:00,2023-12-29 17:00:00-06:00,247.0,220.0,0.0,2020-07-08 04:00:00-05:00,2023-12-29 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1384_2.parquet,9.200656032020234,58.69529687806337,0.9818818481055247
1391,1A,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,244.0,152.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1391_1A.parquet,2.996453136822895,25.340721189086526,0.6925681466082397
1391,2A,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,309.0,173.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1391_2A.parquet,3.4736009673493116,0.0,0.7214874251361543
1391,3A,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,255.0,165.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1391_3A.parquet,3.6347109709268737,0.0,0.7295165453926524
1391,4A,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,378.0,108.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1391_4A.parquet,6.0204151099111005,868.9607929259151,0.14270602677897648
1393,6,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,824.0,588.0,0.0,2020-01-07 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/1393_6.parquet,9.679706625763918,633.8952584897174,0.9803665846620925
